age,workclass,marital_status,sex,hours_per_week,capital,income
44,Self-emp-not-inc,Married,Male,40,33498.55618039262,>50K
35,Private,Never-married,Male,50,28167.801774689848,<=50K
27,Private,Never-married,Male,40,27659.0363723088,<=50K
43,goverment,Never-married,Male,38,24060.41469142117,<=50K
42,Private,Divorced,Female,40,30892.84006466634,>50K
27,goverment,Married,Male,40,31359.50792385056,<=50K
42,Private,Married,Male,40,48494.63905405636,>50K
48,goverment,Divorced,Male,40,47257.515342600775,<=50K
33,Private,Married,Male,40,27973.72375503381,>50K
50,Self-emp-inc,Married,Male,50,24290.78250997736,>50K
32,Private,Married,Male,40,34722.06600724524,<=50K
31,Private,Never-married,Male,45,31341.75721648934,<=50K
58,Self-emp-not-inc,Widowed,Male,50,34140.23584539268,<=50K
29,goverment,Never-married,Male,48,32326.370275987963,<=50K
37,Private,Married,Male,40,49537.139585566925,>50K
34,Self-emp-not-inc,Married,Male,40,19722.974300094156,>50K
34,Private,Divorced,Female,40,31808.74305071856,<=50K
45,goverment,Married,Female,50,48116.81166139894,<=50K
41,Private,Never-married,Male,35,34330.83797320141,<=50K
26,Private,Never-married,Male,30,24713.84425112244,<=50K
54,goverment,Married,Male,40,47589.36780975392,<=50K
42,Private,Married,Male,50,50830.55444130692,<=50K
35,Private,Never-married,Male,50,32732.95857700532,>50K
31,Private,Married,Male,40,24035.18324865467,>50K
30,Private,Never-married,Female,40,34967.14589997811,<=50K
36,goverment,Never-married,Male,50,23634.131975498454,<=50K
31,Private,Widowed,Female,40,20786.28163584652,<=50K
31,Self-emp-not-inc,Married,Male,40,26495.997369682555,<=50K
46,Private,Divorced,Female,50,31749.165469136977,>50K
44,Private,Divorced,Female,50,48783.10847031862,>50K
40,Private,Married,Male,40,33468.26310986672,<=50K
45,Private,Never-married,Male,40,31706.840215050823,<=50K
60,Private,Married,Male,35,31799.864586267144,<=50K
28,Private,Married,Male,40,29908.12614017496,<=50K
36,Private,Divorced,Female,40,44750.81328765763,<=50K
36,Private,Separated,Male,40,29979.010316735334,<=50K
40,Private,Married,Male,40,25945.562605155337,<=50K
36,goverment,Divorced,Female,35,26406.92990036283,<=50K
31,Private,Separated,Female,40,44516.13422299643,<=50K
33,Private,Married,Male,40,52579.4127736817,<=50K
34,Private,Married,Male,45,22782.90059748533,>50K
33,Private,Never-married,Male,40,22112.472484917016,<=50K
41,Private,Married,Male,50,29005.876039873147,<=50K
29,Private,Never-married,Male,40,22500.867015754902,<=50K
50,goverment,Married,Male,42,24860.86633051534,>50K
42,Private,Married,Male,45,22957.584768629167,>50K
43,Private,Never-married,Male,40,27153.92173804453,>50K
44,Private,Married,Female,40,22090.034465874392,<=50K
31,Private,Married,Male,40,31069.59388799109,<=50K
65,Self-emp-not-inc,Married,Male,50,30100.02417288397,>50K
55,Private,Divorced,Female,40,34648.221561104976,<=50K
26,Private,Married,Male,45,34450.7750674291,<=50K
35,Private,Married,Male,40,47666.563392036085,<=50K
36,Private,Never-married,Female,36,30119.404135472312,<=50K
43,goverment,Married,Male,50,29924.340093534687,<=50K
56,Private,Widowed,Female,20,30257.92764660536,<=50K
42,Private,Married,Male,40,30723.49554687087,>50K
55,Self-emp-not-inc,Married,Male,50,34361.02460079057,<=50K
42,Private,Never-married,Female,50,45968.84953101748,>50K
26,Private,Never-married,Male,40,29279.825938201604,<=50K
42,goverment,Married,Female,40,32804.00365188805,>50K
55,Private,Married,Male,40,44901.214814935534,>50K
32,Private,Never-married,Female,40,26799.9988767055,<=50K
29,Private,Never-married,Male,40,33347.96305658999,<=50K
46,goverment,Married,Male,37,20383.557399252422,<=50K
29,goverment,Married,Male,40,29263.099813942536,>50K
58,Self-emp-not-inc,Married,Male,40,44316.63991509705,<=50K
39,Private,Never-married,Male,40,47098.93893422014,<=50K
27,Private,Never-married,Male,38,35932.486111621045,<=50K
54,Private,Married,Male,40,34051.87963830462,>50K
33,goverment,Never-married,Female,45,27701.26565794777,<=50K
46,goverment,Married,Female,40,24720.991521877677,>50K
37,Private,Never-married,Male,40,25889.90933988293,<=50K
36,Private,Never-married,Female,20,32447.812389801788,<=50K
59,goverment,Married,Female,38,45296.42305093783,>50K
34,goverment,Divorced,Male,40,45318.425091442536,<=50K
53,Self-emp-inc,Married,Male,50,46367.44189710519,>50K
51,Private,Never-married,Male,50,29707.59528769849,>50K
32,Private,Separated,Female,42,29499.057727843203,<=50K
31,goverment,Married,Male,40,35109.13015656945,<=50K
47,Self-emp-not-inc,Divorced,Female,50,27088.43076956151,<=50K
32,Private,Never-married,Male,40,29061.7433219078,<=50K
26,Private,Never-married,Female,38,33826.06690596796,<=50K
37,Private,Separated,Male,32,50636.95904373031,<=50K
31,Private,Divorced,Male,50,30734.69032854161,<=50K
37,Private,Married,Female,24,43572.29362255546,>50K
55,Private,Never-married,Male,38,56184.49338212078,<=50K
36,Private,Divorced,Female,40,33982.2548411052,<=50K
34,Private,Married,Male,40,46849.22933915405,<=50K
43,Private,Married,Male,50,24614.148575913227,>50K
54,Private,Never-married,Male,40,27911.100938243275,<=50K
43,goverment,Married,Male,40,32794.27256902153,<=50K
28,Private,Never-married,Female,42,28673.590329409868,<=50K
40,Private,Married,Male,50,29254.041732809364,>50K
41,Self-emp-not-inc,Married,Male,50,44255.98936581172,<=50K
40,Private,Never-married,Female,50,35425.14095036231,>50K
42,Private,Divorced,Female,38,23467.555424195023,<=50K
61,Self-emp-not-inc,Married,Male,50,46214.30307838351,<=50K
48,Private,Married,Male,50,46356.43587292559,>50K
41,Self-emp-inc,Married,Male,40,31595.142415860963,<=50K
60,Private,Married,Male,50,31479.57560657557,>50K
61,Private,Married,Male,40,33203.10368248993,<=50K
46,Private,Never-married,Male,35,26166.99723709217,>50K
43,Private,Married,Male,40,26656.59949881749,>50K
43,Private,Divorced,Male,40,19886.598105920966,<=50K
68,Self-emp-not-inc,Never-married,Male,20,45768.33403866098,<=50K
31,Private,Divorced,Female,38,24484.257217181203,<=50K
32,Private,Married,Male,48,27352.65955891423,>50K
33,Private,Married,Male,47,31102.543402313066,>50K
64,Private,Married,Male,40,29717.11638408736,>50K
30,Private,Separated,Female,36,28735.197421857887,<=50K
43,Private,Divorced,Male,45,32558.468097509824,<=50K
47,Self-emp-not-inc,Married,Female,50,25411.38144746186,<=50K
41,Private,Never-married,Female,50,45370.68495471379,<=50K
56,Private,Married,Male,50,24951.711274151014,>50K
64,Private,Married,Male,45,44596.0520541052,<=50K
47,Private,Married,Male,50,26731.165376767625,>50K
48,Private,Never-married,Male,40,30800.59781042671,<=50K
31,Private,Never-married,Female,46,18717.17924200204,<=50K
29,Private,Never-married,Male,40,34073.94108615103,<=50K
30,Private,Widowed,Female,40,30218.13302715597,<=50K
32,Private,Married,Male,50,33775.44088715509,<=50K
57,Private,Widowed,Male,42,31287.012074697872,>50K
62,Private,Widowed,Female,40,24131.070474141725,<=50K
39,Private,Separated,Female,24,45854.04724729132,<=50K
43,Private,Never-married,Male,25,33010.1651656412,<=50K
53,Private,Married,Female,40,31465.562122409094,>50K
26,Private,Never-married,Male,40,27620.57943531631,<=50K
73,Self-emp-not-inc,Married,Male,40,25891.17357439398,<=50K
55,Private,Married,Male,40,35446.56209243163,<=50K
41,Private,Divorced,Female,50,30410.45018598743,>50K
63,Private,Widowed,Male,20,30091.03489507649,<=50K
35,Private,Married,Male,50,31418.757147946228,<=50K
51,Private,Married,Male,40,26366.442814994392,>50K
62,goverment,Widowed,Female,48,28838.640563389,<=50K
55,Private,Married,Male,40,25571.276990033904,>50K
43,Private,Divorced,Male,40,49417.16783322732,<=50K
40,goverment,Divorced,Female,50,30748.439035686835,<=50K
37,Private,Married,Male,45,25432.33548460557,>50K
39,Private,Married,Male,40,27679.29126010609,<=50K
31,Private,Never-married,Male,20,17924.142490821294,<=50K
61,Private,Widowed,Female,40,22035.22554105638,>50K
26,Private,Divorced,Female,50,32716.17996019547,<=50K
46,Self-emp-not-inc,Married,Male,50,19353.92875124949,<=50K
26,Private,Never-married,Female,40,43531.5103321364,<=50K
48,goverment,Divorced,Male,50,25626.420666247668,>50K
34,Private,Never-married,Male,40,26012.086231361485,<=50K
34,goverment,Never-married,Female,40,30468.67156823388,<=50K
59,Private,Married,Male,40,23055.65919129471,>50K
34,Private,Never-married,Female,40,34909.404583006515,<=50K
49,Private,Never-married,Female,50,49411.42897809239,>50K
43,Private,Married,Male,40,46541.53707158852,<=50K
48,Private,Married,Male,50,34624.132162219656,<=50K
28,Self-emp-inc,Married,Male,50,21166.80845470693,<=50K
33,Private,Married,Male,40,20797.133096526144,<=50K
39,Private,Married,Male,50,30842.210489617188,>50K
29,Self-emp-not-inc,Separated,Male,40,30562.98033683746,<=50K
44,Private,Married,Male,40,28742.920583855583,>50K
71,Self-emp-not-inc,Married,Male,40,29509.43149935421,>50K
51,Self-emp-not-inc,Married,Male,40,27798.06753411837,>50K
55,Private,Divorced,Male,25,27527.40654416735,<=50K
41,Private,Married,Male,50,33836.06660526967,>50K
38,Private,Divorced,Female,40,34389.75763575745,<=50K
39,Private,Married,Male,40,30845.534472837477,>50K
49,Private,Divorced,Female,40,28128.706076190843,<=50K
32,Private,Married,Male,40,28604.589667712204,>50K
27,Private,Married,Male,50,29134.76295763784,<=50K
38,Private,Married,Male,50,35785.6035451901,>50K
33,Private,Married,Female,50,23693.019876093796,<=50K
33,Self-emp-inc,Married,Male,50,30995.598762127567,<=50K
54,Self-emp-not-inc,Married,Male,40,16385.271601003522,<=50K
29,Private,Divorced,Female,45,33673.68956830123,<=50K
35,Self-emp-not-inc,Never-married,Male,40,26606.376946307,<=50K
28,Private,Married,Female,40,31110.20186832188,<=50K
37,Private,Married,Male,50,27121.238445700637,>50K
42,Self-emp-not-inc,Married,Male,50,35139.34401225098,>50K
40,Private,Married,Male,40,48349.0101916276,<=50K
47,Private,Divorced,Male,50,23533.15543875744,<=50K
30,Private,Married,Male,45,43115.07994817852,>50K
28,Private,Married,Male,40,30558.47835631508,<=50K
63,goverment,Married,Male,50,33780.82547956381,<=50K
51,Self-emp-not-inc,Married,Male,20,32423.959010105507,<=50K
35,Private,Never-married,Male,45,25022.116161657003,<=50K
46,Private,Divorced,Female,38,26976.728902735256,<=50K
37,Private,Divorced,Male,50,50311.39923968552,<=50K
37,Self-emp-not-inc,Divorced,Male,20,34261.874201516875,<=50K
53,Private,Married,Male,40,29579.90578505101,<=50K
27,Private,Never-married,Male,30,48204.04765747112,<=50K
38,Private,Divorced,Male,44,27071.51927159723,<=50K
53,Self-emp-not-inc,Married,Male,50,24925.569581048247,<=50K
34,Private,Never-married,Male,40,45569.07235285443,<=50K
39,Private,Married,Male,45,31745.26459203077,>50K
43,Private,Married,Female,50,21304.51100154471,<=50K
67,Self-emp-inc,Married,Male,40,29844.051309247883,>50K
81,Self-emp-not-inc,Married,Male,30,27474.497664042094,<=50K
42,Private,Married,Female,38,30633.43294908274,<=50K
38,Private,Married,Female,40,34128.75207287211,<=50K
32,Private,Married,Male,40,46981.60477143999,<=50K
37,Private,Married,Male,40,30637.115226445578,<=50K
51,Private,Married,Male,50,28869.680863610232,>50K
33,Private,Married,Female,40,25816.46440376689,<=50K
42,Private,Divorced,Male,50,26043.28516676009,<=50K
51,goverment,Married,Male,40,27481.52226981721,<=50K
37,Private,Married,Male,44,32344.78251428629,>50K
37,Private,Married,Male,50,21419.529399407736,>50K
47,Private,Never-married,Female,25,32210.364960730483,<=50K
41,Private,Married,Male,40,22557.61226661355,>50K
33,Private,Married,Male,30,32177.00860791657,<=50K
31,Private,Never-married,Male,40,42634.39143773125,>50K
31,Private,Divorced,Female,40,34252.573394731226,<=50K
35,Private,Married,Male,40,20950.45372982221,<=50K
38,Self-emp-inc,Married,Male,40,18641.52614160507,>50K
54,goverment,Divorced,Female,35,18829.28771211969,<=50K
40,Private,Divorced,Female,40,26992.439605456115,<=50K
36,Self-emp-inc,Married,Female,45,34431.37972677175,>50K
43,Private,Divorced,Male,35,16785.043804022745,<=50K
44,Self-emp-not-inc,Divorced,Male,40,34409.01054235539,<=50K
44,goverment,Married,Female,40,28875.93564353199,>50K
43,Private,Married,Male,43,46571.87885206005,>50K
51,Private,Widowed,Female,40,34559.6714343529,<=50K
51,Private,Married,Male,40,28697.02650598236,<=50K
41,Private,Married,Male,30,27767.051236441665,<=50K
44,Self-emp-inc,Married,Male,50,27656.48288238933,>50K
33,goverment,Divorced,Male,40,25721.876183881133,<=50K
33,Self-emp-not-inc,Married,Male,40,24637.44414678149,>50K
42,Private,Married,Male,40,32706.79502889204,>50K
32,Private,Divorced,Female,38,34016.02410447138,<=50K
32,Private,Married,Male,50,49393.7591693868,<=50K
36,Private,Divorced,Female,40,34505.73149047772,<=50K
28,Private,Married,Male,40,19594.756661378648,<=50K
35,Self-emp-inc,Married,Male,50,21513.382567109817,>50K
55,Self-emp-not-inc,Married,Male,20,33186.30444407979,<=50K
48,Private,Married,Male,40,31256.95664947271,>50K
34,Private,Married,Male,35,27231.64789669876,>50K
28,Private,Never-married,Female,35,6768.331462339316,<=50K
67,Private,Widowed,Male,40,17704.01880818669,>50K
37,Private,Married,Male,40,45170.94775508877,<=50K
44,Private,Never-married,Male,50,22267.787295838152,<=50K
40,goverment,Married,Male,35,29040.204387102694,>50K
78,Private,Widowed,Female,40,27972.633291613984,<=50K
34,Private,Divorced,Male,40,27956.002393156126,<=50K
49,Private,Never-married,Female,44,29756.033880833496,<=50K
60,Self-emp-not-inc,Never-married,Male,42,34016.714945611544,<=50K
45,goverment,Widowed,Male,40,23828.68959080098,>50K
63,Private,Divorced,Female,20,35162.48186259261,<=50K
41,Private,Never-married,Female,35,46616.03165613822,<=50K
47,Private,Divorced,Female,40,26627.818603407213,<=50K
44,Private,Divorced,Male,40,27715.463434377736,<=50K
51,Private,Widowed,Female,40,30255.866108985607,<=50K
46,Private,Never-married,Male,40,31640.39616689804,<=50K
41,Private,Married,Male,40,43091.21786836011,<=50K
50,Self-emp-not-inc,Married,Male,30,23786.639806344185,<=50K
47,Private,Married,Male,50,31529.463124696373,>50K
35,Private,Never-married,Male,45,19534.75469896193,<=50K
56,Private,Married,Male,50,26274.05937423096,>50K
45,Private,Divorced,Male,45,33695.23170917546,<=50K
48,goverment,Divorced,Male,50,47050.4937959014,>50K
40,Private,Married,Male,40,23966.7759477249,<=50K
39,Self-emp-inc,Married,Male,50,25391.124526434654,>50K
50,Private,Married,Male,50,34819.80649898509,>50K
38,goverment,Married,Female,40,45319.50610698628,>50K
31,Private,Never-married,Male,20,50387.5923249156,<=50K
58,Private,Married,Male,40,26649.46344993744,<=50K
66,Private,Separated,Male,40,26223.70663019974,<=50K
39,Self-emp-inc,Married,Male,40,32216.32371380498,>50K
54,Self-emp-not-inc,Married,Male,50,45510.93520529357,>50K
26,Private,Married,Male,50,23688.087414753805,<=50K
51,Private,Divorced,Female,40,43739.91883199823,<=50K
34,Private,Never-married,Male,40,46978.283526237385,<=50K
50,Private,Married,Male,40,45745.48924147469,>50K
42,Private,Married,Male,44,29274.50816041344,>50K
38,Private,Married,Male,25,25694.053297408896,<=50K
48,Private,Married,Male,40,24684.86289128082,<=50K
33,Private,Married,Female,40,34533.867922996906,>50K
51,Private,Widowed,Female,32,24709.511926274223,<=50K
41,Private,Never-married,Male,50,26630.74024715814,<=50K
48,goverment,Married,Male,35,23635.33624991269,>50K
42,Private,Separated,Female,30,46363.38739314079,<=50K
34,Private,Married,Male,40,26001.541376561057,<=50K
56,Private,Married,Male,50,29506.337955310413,<=50K
30,Private,Never-married,Male,45,23433.94106786305,<=50K
45,Private,Married,Male,50,33110.39267140508,>50K
48,Private,Married,Female,40,27233.65708391785,<=50K
48,Self-emp-inc,Married,Male,50,35116.84245574874,<=50K
31,Private,Never-married,Female,40,31543.340269689477,<=50K
27,Private,Never-married,Male,40,35360.6528716616,<=50K
32,Private,Never-married,Female,40,27616.883543467226,<=50K
66,Self-emp-inc,Married,Male,20,34533.679936034896,<=50K
37,Private,Never-married,Male,50,29367.28459625973,<=50K
34,Private,Divorced,Female,30,29591.21015862936,<=50K
90,Private,Never-married,Female,40,34354.99582144831,<=50K
43,Private,Divorced,Female,40,31932.948206070247,<=50K
44,Private,Married,Male,50,30253.05940353992,>50K
28,Private,Divorced,Male,50,24079.84982234134,<=50K
36,Private,Married,Male,50,19357.30581282113,>50K
61,Private,Married,Male,40,33646.81953262769,<=50K
53,Self-emp-not-inc,Married,Male,40,27826.617994663065,>50K
30,Private,Married,Male,40,34291.68788900062,>50K
52,Self-emp-not-inc,Married,Male,50,43109.1018340803,>50K
38,Private,Divorced,Male,40,24389.95828376177,<=50K
32,Private,Married,Male,40,25969.82152856953,<=50K
30,Self-emp-not-inc,Married,Male,50,46312.69088316389,<=50K
41,Private,Divorced,Female,40,46583.73381401066,<=50K
49,goverment,Married,Male,40,45037.2081231154,>50K
45,Private,Married,Male,47,27033.470744959137,>50K
43,Self-emp-not-inc,Married,Male,35,45449.61137492116,<=50K
